index,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_COUNTRY,ORIGIN_COUNTRY_NAME,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_COUNTRY,DEST_COUNTRY_NAME,DEST_WAC,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS,DATA_SOURCE,Code_x,Plane_Type_Text,Code_y,Plane_Group_Text,Code,Plane_Config_Text,origin_iata_code,origin_lat,origin_lon,destination_iata_code,destination_lat,destination_lon
86,0.0,1.0,28726.0,60.0,38.0,0.0,0.0,416.0,80.0,60.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,11834,1183403,31834,FYV,"Fayetteville, AR",AR,5.0,Arkansas,US,United States,71,10781,1078105,30781,BTR,"Baton Rouge, LA",LA,22.0,Louisiana,US,United States,72,6,620,1,2018,1,2,1,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,FYV,36.005,-94.17,BTR,30.533,-91.149
87,0.0,1.0,21148.0,0.0,0.0,0.0,0.0,1126.0,195.0,176.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,11871,1187105,31871,GDC,"Greenville, SC",SC,45.0,South Carolina,US,United States,37,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,6,635,2,2018,1,2,3,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,,,,LRD,27.544,-99.461
88,0.0,1.0,28436.0,60.0,0.0,0.0,0.0,666.0,90.0,80.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,12007,1200704,30894,GTR,"Columbus, MS",MS,28.0,Mississippi,US,United States,53,16091,1609105,31295,YIP,"Detroit, MI",MI,26.0,Michigan,US,United States,43,6,620,1,2018,1,2,2,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,,,,YIP,42.238,-83.53
89,0.0,1.0,28436.0,60.0,32.0,0.0,0.0,388.0,87.0,67.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,12264,1226402,30852,IAD,"Washington, DC",VA,51.0,Virginia,US,United States,38,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,US,United States,52,6,620,1,2018,1,2,1,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,IAD,38.944,-77.456,CVG,39.046,-84.662
90,0.0,1.0,28436.0,60.0,0.0,0.0,0.0,1087.0,190.0,177.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,12264,1226402,30852,IAD,"Washington, DC",VA,51.0,Virginia,US,United States,38,12278,1227805,30928,ICT,"Wichita, KS",KS,20.0,Kansas,US,United States,62,6,620,1,2018,1,2,3,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,IAD,38.944,-77.456,ICT,37.65,-97.433
91,0.0,2.0,57162.0,120.0,18.0,0.0,0.0,476.0,212.0,173.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,12264,1226402,30852,IAD,"Washington, DC",VA,51.0,Virginia,US,United States,38,12339,1233904,32337,IND,"Indianapolis, IN",IN,18.0,Indiana,US,United States,42,6,620,1,2018,1,2,1,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,IAD,38.944,-77.456,IND,39.717,-86.294
92,0.0,1.0,28436.0,60.0,0.0,0.0,0.0,392.0,82.0,68.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,12264,1226402,30852,IAD,"Washington, DC",VA,51.0,Virginia,US,United States,38,16091,1609105,31295,YIP,"Detroit, MI",MI,26.0,Michigan,US,United States,43,6,620,1,2018,1,2,1,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,IAD,38.944,-77.456,YIP,42.238,-83.53
93,0.0,1.0,28726.0,60.0,47.0,0.0,0.0,640.0,100.0,80.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,12266,1226603,31453,IAH,"Houston, TX",TX,48.0,Texas,US,United States,74,11150,1115005,31150,CSG,"Columbus, GA",GA,13.0,Georgia,US,United States,34,6,620,1,2018,1,2,2,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,IAH,29.98,-95.34,,,
94,0.0,1.0,28726.0,60.0,0.0,0.0,0.0,324.0,67.0,58.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,12278,1227805,30928,ICT,"Wichita, KS",KS,20.0,Kansas,US,United States,62,10171,1017102,30194,ADS,"Dallas, TX",TX,48.0,Texas,US,United States,74,6,620,1,2018,1,2,1,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,ICT,37.65,-97.433,,,
95,0.0,1.0,28436.0,60.0,42.0,0.0,0.0,1345.0,173.0,153.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,12278,1227805,30928,ICT,"Wichita, KS",KS,20.0,Kansas,US,United States,62,10529,1052906,30529,BDL,"Hartford, CT",CT,9.0,Connecticut,US,United States,11,6,620,1,2018,1,2,3,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,ICT,37.65,-97.433,BDL,41.939,-72.683
96,0.0,1.0,28436.0,60.0,0.0,0.0,0.0,491.0,105.0,79.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,12278,1227805,30928,ICT,"Wichita, KS",KS,20.0,Kansas,US,United States,62,11049,1104902,31049,CLL,"College Station/Bryan, TX",TX,48.0,Texas,US,United States,74,6,620,1,2018,1,2,1,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,ICT,37.65,-97.433,CLL,30.588,-96.364
97,0.0,1.0,28436.0,60.0,60.0,0.0,0.0,333.0,90.0,68.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,12278,1227805,30928,ICT,"Wichita, KS",KS,20.0,Kansas,US,United States,62,11259,1125903,30194,DAL,"Dallas, TX",TX,48.0,Texas,US,United States,74,6,620,1,2018,1,2,1,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,ICT,37.65,-97.433,DAL,32.847,-96.852
98,0.0,1.0,28436.0,60.0,60.0,0.0,0.0,453.0,75.0,56.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,12278,1227805,30928,ICT,"Wichita, KS",KS,20.0,Kansas,US,United States,62,13244,1324402,33244,MEM,"Memphis, TN",TN,47.0,Tennessee,US,United States,54,6,620,1,2018,1,2,1,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,ICT,37.65,-97.433,MEM,35.042,-89.977
99,0.0,1.0,21405.0,0.0,0.0,0.0,0.0,870.0,146.0,135.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,12278,1227805,30928,ICT,"Wichita, KS",KS,20.0,Kansas,US,United States,62,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,US,United States,81,6,635,2,2018,1,2,2,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,ICT,37.65,-97.433,PHX,33.434,-112.008
100,0.0,1.0,28436.0,60.0,0.0,0.0,0.0,802.0,109.0,90.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,12278,1227805,30928,ICT,"Wichita, KS",KS,20.0,Kansas,US,United States,62,16091,1609105,31295,YIP,"Detroit, MI",MI,26.0,Michigan,US,United States,43,6,620,1,2018,1,2,2,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,ICT,37.65,-97.433,YIP,42.238,-83.53
101,0.0,1.0,28726.0,60.0,0.0,0.0,0.0,324.0,75.0,60.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,12339,1233904,32337,IND,"Indianapolis, IN",IN,18.0,Indiana,US,United States,42,11111,1111105,32474,COU,"Columbia, MO",MO,29.0,Missouri,US,United States,64,6,620,1,2018,1,2,1,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,IND,39.717,-86.294,COU,38.818,-92.219
102,0.0,1.0,28436.0,60.0,33.0,0.0,0.0,476.0,83.0,68.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,12339,1233904,32337,IND,"Indianapolis, IN",IN,18.0,Indiana,US,United States,42,12264,1226402,30852,IAD,"Washington, DC",VA,51.0,Virginia,US,United States,38,6,620,1,2018,1,2,1,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,IND,39.717,-86.294,IAD,38.944,-77.456
103,0.0,1.0,28436.0,60.0,46.0,0.0,0.0,179.0,66.0,41.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,12884,1288403,32884,LAN,"Lansing, MI",MI,26.0,Michigan,US,United States,43,13930,1393006,30977,ORD,"Chicago, IL",IL,17.0,Illinois,US,United States,41,6,620,1,2018,1,2,1,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,LAN,42.779,-84.587,ORD,41.979,-87.904
104,0.0,1.0,28436.0,60.0,0.0,0.0,0.0,65.0,62.0,22.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,12884,1288403,32884,LAN,"Lansing, MI",MI,26.0,Michigan,US,United States,43,16091,1609105,31295,YIP,"Detroit, MI",MI,26.0,Michigan,US,United States,43,6,620,1,2018,1,2,1,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,LAN,42.779,-84.587,YIP,42.238,-83.53
105,0.0,1.0,21405.0,0.0,0.0,7704.0,0.0,1353.0,164.0,149.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,12954,1295406,32575,LGB,"Long Beach, CA",CA,6.0,California,US,United States,91,13198,1319801,33198,MCI,"Kansas City, MO",MO,29.0,Missouri,US,United States,64,6,635,2,2018,1,2,3,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,LGB,33.818,-118.151,MCI,39.297,-94.714
106,0.0,1.0,21323.0,0.0,0.0,0.0,0.0,405.0,68.0,59.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,10171,1017102,30194,ADS,"Dallas, TX",TX,48.0,Texas,US,United States,74,6,635,2,2018,1,2,1,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,LRD,27.544,-99.461,,,
107,0.0,1.0,20995.0,0.0,0.0,0.0,0.0,910.0,128.0,118.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,10298,1029805,30298,ANB,"Anniston, AL",AL,1.0,Alabama,US,United States,51,6,635,2,2018,1,2,2,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,LRD,27.544,-99.461,ANB,33.588,-85.858
108,0.0,1.0,21405.0,0.0,0.0,8086.0,0.0,1279.0,174.0,163.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,11066,1106606,31066,CMH,"Columbus, OH",OH,39.0,Ohio,US,United States,44,6,635,2,2018,1,2,3,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,LRD,27.544,-99.461,CMH,39.998,-82.892
109,0.0,1.0,21148.0,0.0,0.0,1308.0,0.0,1137.0,142.0,130.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,11996,1199603,31871,GSP,"Greer, SC",SC,45.0,South Carolina,US,United States,37,6,635,2,2018,1,2,3,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,LRD,27.544,-99.461,,,
110,0.0,1.0,21405.0,0.0,0.0,0.0,0.0,851.0,170.0,142.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,US,United States,81,6,635,2,2018,1,2,2,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,LRD,27.544,-99.461,PHX,33.434,-112.008
111,0.0,1.0,21148.0,0.0,0.0,3192.0,0.0,1081.0,153.0,134.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,14730,1473003,33044,SDF,"Louisville, KY",KY,21.0,Kentucky,US,United States,52,6,635,2,2018,1,2,3,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,LRD,27.544,-99.461,,,
112,0.0,5.0,106019.0,0.0,0.0,24960.0,0.0,1312.0,870.0,779.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,15295,1529502,35165,TOL,"Toledo, OH",OH,39.0,Ohio,US,United States,44,6,635,2,2018,1,2,3,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,LRD,27.544,-99.461,,,
113,0.0,3.0,63701.0,0.0,0.0,38270.0,0.0,1354.0,544.0,478.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,16091,1609105,31295,YIP,"Detroit, MI",MI,26.0,Michigan,US,United States,43,6,635,2,2018,1,2,3,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,LRD,27.544,-99.461,YIP,42.238,-83.53
114,0.0,1.0,21405.0,0.0,0.0,0.0,0.0,1353.0,250.0,235.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,13198,1319801,33198,MCI,"Kansas City, MO",MO,29.0,Missouri,US,United States,64,12954,1295406,32575,LGB,"Long Beach, CA",CA,6.0,California,US,United States,91,6,635,2,2018,1,2,3,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,MCI,39.297,-94.714,LGB,33.818,-118.151
115,0.0,2.0,42471.0,0.0,0.0,5090.0,0.0,855.0,333.0,293.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,13198,1319801,33198,MCI,"Kansas City, MO",MO,29.0,Missouri,US,United States,64,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,6,635,2,2018,1,2,2,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,MCI,39.297,-94.714,LRD,27.544,-99.461
116,0.0,1.0,21148.0,0.0,0.0,0.0,0.0,393.0,75.0,59.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,13198,1319801,33198,MCI,"Kansas City, MO",MO,29.0,Missouri,US,United States,64,13244,1324402,33244,MEM,"Memphis, TN",TN,47.0,Tennessee,US,United States,54,6,635,2,2018,1,2,1,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,MCI,39.297,-94.714,MEM,35.042,-89.977
117,0.0,1.0,21405.0,0.0,0.0,7704.0,0.0,596.0,77.0,67.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,13198,1319801,33198,MCI,"Kansas City, MO",MO,29.0,Missouri,US,United States,64,15295,1529502,35165,TOL,"Toledo, OH",OH,39.0,Ohio,US,United States,44,6,635,2,2018,1,2,2,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,MCI,39.297,-94.714,,,
118,0.0,1.0,28436.0,60.0,59.0,0.0,0.0,453.0,93.0,73.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,13244,1324402,33244,MEM,"Memphis, TN",TN,47.0,Tennessee,US,United States,54,12278,1227805,30928,ICT,"Wichita, KS",KS,20.0,Kansas,US,United States,62,6,620,1,2018,1,2,1,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,MEM,35.042,-89.977,ICT,37.65,-97.433
119,0.0,1.0,21148.0,0.0,0.0,7328.0,0.0,562.0,88.0,78.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,13244,1324402,33244,MEM,"Memphis, TN",TN,47.0,Tennessee,US,United States,54,15295,1529502,35165,TOL,"Toledo, OH",OH,39.0,Ohio,US,United States,44,6,635,2,2018,1,2,2,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,MEM,35.042,-89.977,,,
120,0.0,2.0,42553.0,0.0,0.0,11232.0,0.0,408.0,178.0,148.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,13348,1334802,33348,MKL,"Jackson, TN",TN,47.0,Tennessee,US,United States,54,13198,1319801,33198,MCI,"Kansas City, MO",MO,29.0,Missouri,US,United States,64,6,635,2,2018,1,2,1,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,MKL,35.6,-88.916,MCI,39.297,-94.714
121,0.0,1.0,21148.0,0.0,0.0,1601.0,0.0,459.0,76.0,64.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,13461,1346101,33461,MQY,"Smyrna, TN",TN,47.0,Tennessee,US,United States,54,16091,1609105,31295,YIP,"Detroit, MI",MI,26.0,Michigan,US,United States,43,6,635,2,2018,1,2,1,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,,,,YIP,42.238,-83.53
122,0.0,1.0,28436.0,60.0,46.0,0.0,0.0,179.0,65.0,40.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,13930,1393006,30977,ORD,"Chicago, IL",IL,17.0,Illinois,US,United States,41,12884,1288403,32884,LAN,"Lansing, MI",MI,26.0,Michigan,US,United States,43,6,620,1,2018,1,2,1,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,ORD,41.979,-87.904,LAN,42.779,-84.587
123,0.0,1.0,21405.0,0.0,0.0,726.0,0.0,1035.0,177.0,166.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,14098,1409803,33667,PHF,"Newport News/Williamsburg, VA",VA,51.0,Virginia,US,United States,38,14814,1481402,30476,SHV,"Shreveport, LA",LA,22.0,Louisiana,US,United States,72,6,635,2,2018,1,2,3,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,PHF,37.132,-76.493,SHV,32.446,-93.826
124,0.0,2.0,42810.0,0.0,0.0,7985.0,0.0,1111.0,403.0,376.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,US,United States,81,10559,1055902,30559,BFI,"Seattle, WA",WA,53.0,Washington,US,United States,93,6,635,2,2018,1,2,3,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,PHX,33.434,-112.008,BFI,47.53,-122.302
125,0.0,1.0,21148.0,0.0,0.0,0.0,0.0,1427.0,202.0,188.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,14570,1457002,34570,RNO,"Reno, NV",NV,32.0,Nevada,US,United States,85,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,6,635,2,2018,1,2,3,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,RNO,39.498,-119.768,LRD,27.544,-99.461
126,0.0,1.0,21148.0,0.0,0.0,0.0,0.0,1081.0,226.0,209.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,14730,1473003,33044,SDF,"Louisville, KY",KY,21.0,Kentucky,US,United States,52,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,6,635,2,2018,1,2,3,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,,,,LRD,27.544,-99.461
127,0.0,1.0,28436.0,60.0,34.0,0.0,0.0,1027.0,148.0,131.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,14761,1476106,34761,SFB,"Sanford, FL",FL,12.0,Florida,US,United States,33,10529,1052906,30529,BDL,"Hartford, CT",CT,9.0,Connecticut,US,United States,11,6,620,1,2018,1,2,3,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,SFB,0.0,0.0,BDL,41.939,-72.683
128,0.0,1.0,21405.0,0.0,0.0,15616.0,0.0,756.0,161.0,146.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,15043,1504302,31123,SUS,"St. Louis, MO",MO,29.0,Missouri,US,United States,64,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,US,United States,82,6,635,2,2018,1,2,2,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,,,,DEN,39.858,-104.667
129,0.0,1.0,21148.0,0.0,0.0,0.0,0.0,466.0,105.0,82.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,15295,1529502,35165,TOL,"Toledo, OH",OH,39.0,Ohio,US,United States,44,11057,1105703,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,US,United States,36,6,635,2,2018,1,2,1,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,,,,CLT,35.214,-80.943
130,0.0,1.0,21405.0,0.0,0.0,0.0,0.0,1312.0,207.0,197.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,15295,1529502,35165,TOL,"Toledo, OH",OH,39.0,Ohio,US,United States,44,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,6,635,2,2018,1,2,3,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,,,,LRD,27.544,-99.461
131,0.0,2.0,42471.0,0.0,0.0,0.0,0.0,596.0,225.0,196.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,15295,1529502,35165,TOL,"Toledo, OH",OH,39.0,Ohio,US,United States,44,13198,1319801,33198,MCI,"Kansas City, MO",MO,29.0,Missouri,US,United States,64,6,635,2,2018,1,2,2,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,,,,MCI,39.297,-94.714
132,0.0,1.0,21405.0,0.0,0.0,15616.0,0.0,477.0,96.0,85.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,15323,1532305,35323,TRI,"Bristol/Johnson City/Kingsport, TN",TN,47.0,Tennessee,US,United States,54,15043,1504302,31123,SUS,"St. Louis, MO",MO,29.0,Missouri,US,United States,64,6,635,2,2018,1,2,1,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,,,,,,
133,0.0,1.0,21405.0,0.0,0.0,4185.0,0.0,782.0,110.0,95.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,15370,1537002,34653,TUL,"Tulsa, OK",OK,40.0,Oklahoma,US,United States,73,16091,1609105,31295,YIP,"Detroit, MI",MI,26.0,Michigan,US,United States,43,6,635,2,2018,1,2,2,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,TUL,36.198,-95.888,YIP,42.238,-83.53
134,0.0,1.0,28726.0,60.0,0.0,0.0,0.0,270.0,65.0,49.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,15919,1591904,31834,XNA,"Fayetteville, AR",AR,5.0,Arkansas,US,United States,71,10171,1017102,30194,ADS,"Dallas, TX",TX,48.0,Texas,US,United States,74,6,620,1,2018,1,2,1,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,,,,,,
135,0.0,1.0,28726.0,60.0,48.0,0.0,0.0,410.0,88.0,71.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,15919,1591904,31834,XNA,"Fayetteville, AR",AR,5.0,Arkansas,US,United States,71,11049,1104902,31049,CLL,"College Station/Bryan, TX",TX,48.0,Texas,US,United States,74,6,620,1,2018,1,2,1,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,,,,CLL,30.588,-96.364
136,0.0,1.0,28436.0,60.0,1.0,0.0,0.0,558.0,87.0,71.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,16091,1609105,31295,YIP,"Detroit, MI",MI,26.0,Michigan,US,United States,43,10529,1052906,30529,BDL,"Hartford, CT",CT,9.0,Connecticut,US,United States,11,6,620,1,2018,1,2,2,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,YIP,42.238,-83.53,BDL,41.939,-72.683
